month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2017-01,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,78 years 07 months,306000
2017-01,WOODLANDS,4 ROOM,854,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,75 years 07 months,331000
2017-01,WOODLANDS,4 ROOM,110,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,69 years,345000
2017-01,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90,Model A,2001,83 years,358000
2017-01,WOODLANDS,4 ROOM,792,WOODLANDS AVE 6,10 TO 12,101,Model A,1997,79 years 10 months,388888
2017-01,WOODLANDS,4 ROOM,522,WOODLANDS DR 14,10 TO 12,102,Premium Apartment,2000,82 years 05 months,400000
2017-01,WOODLANDS,4 ROOM,509,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,81 years 02 months,420000
2017-02,WOODLANDS,4 ROOM,8,MARSILING DR,10 TO 12,88,Improved,1976,57 years 11 months,280000
2017-02,WOODLANDS,4 ROOM,771,WOODLANDS DR 60,10 TO 12,101,Model A,1997,79 years 10 months,300000
2017-02,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,80 years 06 months,320000
2017-02,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,10 TO 12,92,Model A2,1998,80 years 06 months,325000
2017-02,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,80 years 06 months,327500
2017-02,WOODLANDS,4 ROOM,628A,WOODLANDS RING RD,10 TO 12,101,Model A,1998,80 years 08 months,350000
2017-02,WOODLANDS,4 ROOM,859,WOODLANDS ST 83,10 TO 12,106,Model A,1996,78 years 04 months,351000
2017-03,WOODLANDS,4 ROOM,554,WOODLANDS DR 53,10 TO 12,90,Model A2,1999,81 years 10 months,325000
2017-03,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,80 years 05 months,330000
2017-03,WOODLANDS,4 ROOM,427,WOODLANDS ST 41,10 TO 12,100,Model A,1997,79 years,330000
2017-03,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,79 years 06 months,345000
2017-03,WOODLANDS,4 ROOM,734,WOODLANDS CIRCLE,10 TO 12,101,Model A,1998,79 years 11 months,350000
2017-03,WOODLANDS,4 ROOM,787B,WOODLANDS CRES,10 TO 12,101,Model A,1997,79 years 07 months,355000
2017-03,WOODLANDS,4 ROOM,881,WOODLANDS ST 82,10 TO 12,105,Model A,1996,78 years 03 months,355888
2017-03,WOODLANDS,4 ROOM,638,WOODLANDS RING RD,10 TO 12,102,Model A,1999,81 years 05 months,359300
2017-03,WOODLANDS,4 ROOM,584,WOODLANDS DR 16,10 TO 12,91,Model A,2001,83 years 04 months,365000
2017-03,WOODLANDS,4 ROOM,787B,WOODLANDS CRES,10 TO 12,100,Model A,1997,79 years 07 months,369000
2017-03,WOODLANDS,4 ROOM,643,WOODLANDS RING RD,10 TO 12,100,Model A,1998,80 years 04 months,370000
2017-03,WOODLANDS,4 ROOM,895A,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 10 months,375000
2017-03,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,10 TO 12,94,Premium Apartment,2003,85 years,378000
2017-03,WOODLANDS,4 ROOM,719,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,79 years 02 months,388000
2017-03,WOODLANDS,4 ROOM,688F,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,86 years,393000
2017-03,WOODLANDS,4 ROOM,894C,WOODLANDS DR 50,10 TO 12,100,Model A,1996,78 years 05 months,395000
2017-03,WOODLANDS,4 ROOM,516,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,81 years,415000
2017-04,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90,Model A,2002,84 years,300000
2017-04,WOODLANDS,4 ROOM,322,WOODLANDS ST 32,10 TO 12,104,Model A,1994,76 years,330000
2017-04,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,96,Model A2,1998,80 years 02 months,340000
2017-04,WOODLANDS,4 ROOM,629,WOODLANDS RING RD,10 TO 12,101,Model A,1998,80 years 04 months,345000
2017-04,WOODLANDS,4 ROOM,701,WOODLANDS DR 40,10 TO 12,101,Model A,1996,78 years 06 months,355000
2017-04,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,10 TO 12,91,New Generation,1985,67 years,358000
2017-04,WOODLANDS,4 ROOM,549,WOODLANDS DR 44,10 TO 12,100,Model A,2000,82 years 01 month,380000
2017-04,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,95 years 02 months,380000
2017-04,WOODLANDS,4 ROOM,530,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,1999,81 years 04 months,385000
2017-05,WOODLANDS,4 ROOM,203,MARSILING DR,10 TO 12,93,New Generation,1981,63 years 05 months,273500
2017-05,WOODLANDS,4 ROOM,774,WOODLANDS CRES,10 TO 12,92,Model A2,1997,79 years 05 months,310000
2017-05,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,80 years 03 months,318000
2017-05,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,10 TO 12,91,New Generation,1985,66 years 11 months,318000
2017-05,WOODLANDS,4 ROOM,612,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,80 years 04 months,320000
2017-05,WOODLANDS,4 ROOM,758,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,79 years 09 months,325000
2017-05,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,80 years 02 months,332000
2017-05,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,79 years 05 months,340000
2017-05,WOODLANDS,4 ROOM,406,WOODLANDS ST 41,10 TO 12,106,Model A,1995,77 years 07 months,345000
2017-05,WOODLANDS,4 ROOM,876,WOODLANDS AVE 9,10 TO 12,105,Model A,1996,78 years,350000
2017-05,WOODLANDS,4 ROOM,688B,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,85 years 10 months,350000
2017-05,WOODLANDS,4 ROOM,644,WOODLANDS RING RD,10 TO 12,100,Model A,1998,80 years 02 months,350000
2017-05,WOODLANDS,4 ROOM,633,WOODLANDS RING RD,10 TO 12,102,Model A,1999,81 years 04 months,352000
2017-05,WOODLANDS,4 ROOM,772,WOODLANDS DR 60,10 TO 12,101,Model A,1997,79 years 06 months,358000
2017-05,WOODLANDS,4 ROOM,730,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,79 years 04 months,375000
2017-05,WOODLANDS,4 ROOM,603,WOODLANDS DR 42,10 TO 12,102,Model A,1997,78 years 11 months,375000
2017-05,WOODLANDS,4 ROOM,897B,WOODLANDS DR 50,10 TO 12,100,Model A,1997,79 years 02 months,382000
2017-05,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,84 years 09 months,383000
2017-06,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,78 years 02 months,310000
2017-06,WOODLANDS,4 ROOM,733,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,79 years 04 months,343888
2017-06,WOODLANDS,4 ROOM,616,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,79 years 11 months,345000
2017-06,WOODLANDS,4 ROOM,623,WOODLANDS DR 52,10 TO 12,102,Model A,1998,80 years 03 months,346000
2017-06,WOODLANDS,4 ROOM,753,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,79 years 06 months,355000
2017-06,WOODLANDS,4 ROOM,690A,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,85 years 07 months,375000
2017-06,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,100,Model A2,1997,79 years 03 months,380000
2017-06,WOODLANDS,4 ROOM,525,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,81 years 09 months,385000
2017-06,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years 05 months,405000
2017-06,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years 05 months,405000
2017-06,WOODLANDS,4 ROOM,510,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 09 months,420000
2017-07,WOODLANDS,4 ROOM,22,MARSILING DR,10 TO 12,92,New Generation,1977,58 years 11 months,275000
2017-07,WOODLANDS,4 ROOM,617,WOODLANDS AVE 4,10 TO 12,92,Model A2,1998,79 years 09 months,328000
2017-07,WOODLANDS,4 ROOM,745,WOODLANDS CIRCLE,10 TO 12,103,Model A,1998,79 years 06 months,330000
2017-07,WOODLANDS,4 ROOM,623,WOODLANDS DR 52,10 TO 12,102,Model A,1998,80 years 02 months,340000
2017-07,WOODLANDS,4 ROOM,113,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,68 years 08 months,350000
2017-07,WOODLANDS,4 ROOM,149,WOODLANDS ST 13,10 TO 12,98,New Generation,1985,66 years 08 months,352000
2017-07,WOODLANDS,4 ROOM,702,WOODLANDS DR 40,10 TO 12,99,Model A,1996,78 years 05 months,355000
2017-07,WOODLANDS,4 ROOM,721,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,79 years 02 months,355000
2017-07,WOODLANDS,4 ROOM,540,WOODLANDS DR 16,10 TO 12,100,Model A,2000,82 years,362000
2017-07,WOODLANDS,4 ROOM,524,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,81 years 08 months,378000
2017-07,WOODLANDS,4 ROOM,853,WOODLANDS ST 83,10 TO 12,104,Model A,1993,75 years 01 month,380000
2017-07,WOODLANDS,4 ROOM,720,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,78 years 10 months,382000
2017-07,WOODLANDS,4 ROOM,718,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,79 years,385000
2017-07,WOODLANDS,4 ROOM,510,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 08 months,416800
2017-07,WOODLANDS,4 ROOM,514,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 08 months,435000
2017-08,WOODLANDS,4 ROOM,776,WOODLANDS CRES,10 TO 12,101,Model A,1998,79 years 06 months,310000
2017-08,WOODLANDS,4 ROOM,760,WOODLANDS AVE 6,10 TO 12,101,Model A,1998,79 years 06 months,320000
2017-08,WOODLANDS,4 ROOM,874,WOODLANDS ST 82,10 TO 12,111,Model A,1996,77 years 07 months,320000
2017-08,WOODLANDS,4 ROOM,854,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,75 years,330000
2017-08,WOODLANDS,4 ROOM,736,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,79 years 06 months,345000
2017-08,WOODLANDS,4 ROOM,344,WOODLANDS ST 32,10 TO 12,103,Model A,1993,74 years 05 months,355000
2017-08,WOODLANDS,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 10 months,368000
2017-08,WOODLANDS,4 ROOM,732,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,79 years 01 month,368000
2017-08,WOODLANDS,4 ROOM,896B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,79 years 01 month,368000
2017-08,WOODLANDS,4 ROOM,686A,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,84 years 06 months,370000
2017-08,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 10 months,380000
2017-08,WOODLANDS,4 ROOM,517,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,82 years 01 month,380000
2017-08,WOODLANDS,4 ROOM,681B,WOODLANDS DR 62,10 TO 12,102,Premium Apartment,2000,81 years 06 months,380000
2017-08,WOODLANDS,4 ROOM,682D,WOODLANDS DR 73,10 TO 12,105,Premium Apartment,2000,81 years 06 months,398000
2017-08,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years 03 months,402000
2017-08,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years 04 months,405000
2017-08,WOODLANDS,4 ROOM,513,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 07 months,422000
2017-09,WOODLANDS,4 ROOM,5,MARSILING DR,10 TO 12,90,Improved,1974,55 years 11 months,280000
2017-09,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,92,Model A2,1998,79 years 11 months,308000
2017-09,WOODLANDS,4 ROOM,437,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years 11 months,310000
2017-09,WOODLANDS,4 ROOM,762,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,79 years 05 months,325000
2017-09,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,103,Model A2,1997,79 years 01 month,340000
2017-09,WOODLANDS,4 ROOM,554,WOODLANDS DR 53,10 TO 12,95,Model A2,1999,81 years 03 months,340000
2017-09,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,101,Model A2,1997,79 years,350000
2017-09,WOODLANDS,4 ROOM,503,WOODLANDS DR 14,10 TO 12,101,Model A,1998,80 years 03 months,350000
2017-09,WOODLANDS,4 ROOM,895B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 06 months,365000
2017-09,WOODLANDS,4 ROOM,898B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 10 months,365000
2017-09,WOODLANDS,4 ROOM,556,WOODLANDS DR 53,10 TO 12,100,Model A,1999,81 years 03 months,366000
2017-09,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,84 years 05 months,368000
2017-09,WOODLANDS,4 ROOM,791,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,79 years 03 months,368888
2017-09,WOODLANDS,4 ROOM,570B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years 02 months,400000
2017-09,WOODLANDS,4 ROOM,355,WOODLANDS AVE 1,10 TO 12,108,Model A,1996,78 years,415000
2017-10,WOODLANDS,4 ROOM,631,WOODLANDS RING RD,10 TO 12,100,Model A,1998,79 years 10 months,316888
2017-10,WOODLANDS,4 ROOM,730,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,78 years 11 months,320000
2017-10,WOODLANDS,4 ROOM,757,WOODLANDS AVE 4,10 TO 12,103,Model A,1997,79 years 02 months,320888
2017-10,WOODLANDS,4 ROOM,845,WOODLANDS ST 82,10 TO 12,104,Model A,1994,75 years 09 months,323000
2017-10,WOODLANDS,4 ROOM,750,WOODLANDS AVE 4,10 TO 12,103,Model A,1998,79 years 03 months,325000
2017-10,WOODLANDS,4 ROOM,749,WOODLANDS CIRCLE,10 TO 12,103,Model A,1998,79 years 05 months,330000
2017-10,WOODLANDS,4 ROOM,579,WOODLANDS DR 16,10 TO 12,91,Model A,2001,82 years 06 months,330000
2017-10,WOODLANDS,4 ROOM,786D,WOODLANDS DR 60,10 TO 12,100,Model A,1997,78 years 10 months,330000
2017-10,WOODLANDS,4 ROOM,725,WOODLANDS AVE 6,10 TO 12,103,Model A,1997,78 years 09 months,337000
2017-10,WOODLANDS,4 ROOM,113,WOODLANDS ST 13,10 TO 12,93,New Generation,1987,68 years 05 months,345000
2017-10,WOODLANDS,4 ROOM,723,WOODLANDS AVE 6,10 TO 12,101,Model A,1997,78 years 09 months,350000
2017-10,WOODLANDS,4 ROOM,643,WOODLANDS RING RD,10 TO 12,101,Model A,1998,79 years 09 months,360000
2017-10,WOODLANDS,4 ROOM,651,WOODLANDS RING RD,10 TO 12,100,Model A,1998,79 years 08 months,366000
2017-10,WOODLANDS,4 ROOM,686A,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,84 years 04 months,368000
2017-10,WOODLANDS,4 ROOM,795,WOODLANDS DR 72,10 TO 12,100,Model A,1998,79 years 03 months,368888
2017-10,WOODLANDS,4 ROOM,705,WOODLANDS DR 40,10 TO 12,100,Model A,1996,78 years,378000
2017-10,WOODLANDS,4 ROOM,533,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,1999,80 years 10 months,408000
2017-10,WOODLANDS,4 ROOM,514,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 06 months,420000
2017-11,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,75 years 07 months,300000
2017-11,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years 09 months,313000
2017-11,WOODLANDS,4 ROOM,853,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,74 years 09 months,313000
2017-11,WOODLANDS,4 ROOM,205,MARSILING DR,10 TO 12,92,New Generation,1980,61 years 11 months,315000
2017-11,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,82 years 01 month,315000
2017-11,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years 09 months,315000
2017-11,WOODLANDS,4 ROOM,556,WOODLANDS DR 53,10 TO 12,100,Model A,1999,81 years 01 month,345000
2017-11,WOODLANDS,4 ROOM,878,WOODLANDS AVE 9,10 TO 12,105,Model A,1996,77 years 08 months,350000
2017-11,WOODLANDS,4 ROOM,873,WOODLANDS ST 81,10 TO 12,111,Model A,1996,77 years 05 months,350000
2017-11,WOODLANDS,4 ROOM,714,WOODLANDS DR 70,10 TO 12,100,Model A,1997,78 years 05 months,350000
2017-11,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,104,Model A,1996,77 years 09 months,351800
2017-11,WOODLANDS,4 ROOM,712,WOODLANDS DR 70,10 TO 12,99,Model A,1996,78 years 01 month,353888
2017-11,WOODLANDS,4 ROOM,549,WOODLANDS DR 44,10 TO 12,100,Model A,2000,81 years 06 months,360000
2017-11,WOODLANDS,4 ROOM,682A,WOODLANDS DR 62,10 TO 12,102,Premium Apartment,2000,81 years 04 months,360000
2017-11,WOODLANDS,4 ROOM,873,WOODLANDS ST 81,10 TO 12,115,Model A,1996,77 years 05 months,362000
2017-11,WOODLANDS,4 ROOM,796,WOODLANDS DR 72,10 TO 12,100,Model A,1997,78 years 11 months,368000
2017-11,WOODLANDS,4 ROOM,584,WOODLANDS DR 16,10 TO 12,91,Model A,2001,82 years 08 months,368000
2017-11,WOODLANDS,4 ROOM,418,WOODLANDS ST 41,10 TO 12,106,Model A,1996,77 years 03 months,368000
2017-11,WOODLANDS,4 ROOM,649,WOODLANDS RING RD,10 TO 12,101,Model A,1998,79 years 07 months,388000
2017-11,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,95 years,410000
2017-12,WOODLANDS,4 ROOM,137,MARSILING RD,10 TO 12,98,New Generation,1985,66 years 10 months,295000
2017-12,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 11 months,415000
2017-12,WOODLANDS,4 ROOM,741,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,78 years 08 months,325000
2017-12,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,10 TO 12,102,Model A,1998,79 years 03 months,355000
2017-12,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,10 TO 12,92,New Generation,1985,66 years 04 months,353000
2017-12,WOODLANDS,4 ROOM,853,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,74 years 08 months,312000
2018-01,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,104,Model A,1996,77 years 07 months,300000
2018-01,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,79 years 05 months,308000
2018-01,WOODLANDS,4 ROOM,764,WOODLANDS CIRCLE,10 TO 12,91,Model A,2003,84 years 05 months,316000
2018-01,WOODLANDS,4 ROOM,761,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,79 years 01 month,326000
2018-01,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,96,Model A2,1998,79 years 07 months,330000
2018-01,WOODLANDS,4 ROOM,724,WOODLANDS AVE 6,10 TO 12,102,Model A,1997,78 years 09 months,333888
2018-01,WOODLANDS,4 ROOM,778,WOODLANDS DR 60,10 TO 12,101,Model A,1997,79 years,335000
2018-01,WOODLANDS,4 ROOM,708,WOODLANDS DR 70,10 TO 12,99,Model A,1996,77 years 11 months,362888
2018-01,WOODLANDS,4 ROOM,668,WOODLANDS RING RD,10 TO 12,91,Model A,2000,81 years 09 months,365000
2018-01,WOODLANDS,4 ROOM,352,WOODLANDS AVE 1,10 TO 12,103,Model A,1996,77 years 06 months,408000
2018-01,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 10 months,410000
2018-01,WOODLANDS,4 ROOM,514,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,80 years 03 months,446000
2018-02,WOODLANDS,4 ROOM,34,MARSILING DR,10 TO 12,98,New Generation,1978,59 years 11 months,276000
2018-02,WOODLANDS,4 ROOM,29,MARSILING DR,10 TO 12,97,New Generation,1979,60 years 09 months,280000
2018-02,WOODLANDS,4 ROOM,855,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,74 years 06 months,290000
2018-02,WOODLANDS,4 ROOM,554,WOODLANDS DR 53,10 TO 12,90,Model A2,1999,80 years 10 months,322000
2018-02,WOODLANDS,4 ROOM,740,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,78 years 09 months,325000
2018-02,WOODLANDS,4 ROOM,665,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,81 years 08 months,330000
2018-02,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,84 years 01 month,355000
2018-02,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 04 months,375000
2018-02,WOODLANDS,4 ROOM,572B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 09 months,408000
2018-02,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 09 months,413000
2018-03,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,92,New Generation,1977,58 years 03 months,270000
2018-03,WOODLANDS,4 ROOM,149,WOODLANDS ST 13,10 TO 12,93,New Generation,1985,66 years,308000
2018-03,WOODLANDS,4 ROOM,779,WOODLANDS CRES,10 TO 12,101,Model A,1997,78 years 07 months,310000
2018-03,WOODLANDS,4 ROOM,123,MARSILING RISE,10 TO 12,98,New Generation,1985,66 years 09 months,315000
2018-03,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,75 years 03 months,325000
2018-03,WOODLANDS,4 ROOM,795,WOODLANDS DR 72,10 TO 12,100,Model A,1998,78 years 11 months,328000
2018-03,WOODLANDS,4 ROOM,690D,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,84 years 10 months,338000
2018-03,WOODLANDS,4 ROOM,776,WOODLANDS CRES,10 TO 12,101,Model A,1998,78 years 11 months,340000
2018-03,WOODLANDS,4 ROOM,526,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,81 years,340000
2018-03,WOODLANDS,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 03 months,348000
2018-03,WOODLANDS,4 ROOM,896C,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 03 months,351000
2018-03,WOODLANDS,4 ROOM,603,WOODLANDS DR 42,10 TO 12,100,Model A,1997,78 years 01 month,355000
2018-03,WOODLANDS,4 ROOM,855,WOODLANDS ST 83,10 TO 12,104,Model A,1993,74 years 05 months,360000
2018-03,WOODLANDS,4 ROOM,535,WOODLANDS DR 14,10 TO 12,106,Premium Apartment,1999,80 years 06 months,378000
2018-03,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,95,Model A2,1998,79 years 04 months,380000
2018-03,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 08 months,405000
2018-04,WOODLANDS,4 ROOM,123,MARSILING RISE,10 TO 12,98,New Generation,1985,66 years 08 months,300500
2018-04,WOODLANDS,4 ROOM,321,WOODLANDS ST 32,10 TO 12,91,Simplified,1994,74 years 09 months,315000
2018-04,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years 05 months,322000
2018-04,WOODLANDS,4 ROOM,690D,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,84 years 10 months,325000
2018-04,WOODLANDS,4 ROOM,875,WOODLANDS ST 82,10 TO 12,111,Model A,1996,76 years 11 months,330000
2018-04,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,81 years 03 months,356000
2018-04,WOODLANDS,4 ROOM,502A,WOODLANDS DR 14,10 TO 12,101,Model A,1998,79 years 08 months,365000
2018-04,WOODLANDS,4 ROOM,894B,WOODLANDS DR 50,10 TO 12,100,Model A,1996,77 years 07 months,372000
2018-04,WOODLANDS,4 ROOM,353,WOODLANDS AVE 1,10 TO 12,108,Model A,1996,77 years 03 months,425000
2018-04,WOODLANDS,4 ROOM,512,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,79 years 11 months,438000
2018-05,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,79 years 04 months,295000
2018-05,WOODLANDS,4 ROOM,759,WOODLANDS AVE 6,10 TO 12,101,Model A,1998,79 years,308000
2018-05,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,67 years 08 months,316000
2018-05,WOODLANDS,4 ROOM,763,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,78 years 11 months,318000
2018-05,WOODLANDS,4 ROOM,748,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,78 years 09 months,318000
2018-05,WOODLANDS,4 ROOM,795,WOODLANDS DR 72,10 TO 12,101,Model A,1998,78 years 09 months,318000
2018-05,WOODLANDS,4 ROOM,796,WOODLANDS DR 72,10 TO 12,101,Model A,1997,78 years 05 months,320000
2018-05,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,86,Model A2,2000,81 years 05 months,320000
2018-05,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years 04 months,322000
2018-05,WOODLANDS,4 ROOM,664,WOODLANDS RING RD,10 TO 12,101,Model A,1998,78 years 09 months,338666
2018-05,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,81 years 02 months,345000
2018-05,WOODLANDS,4 ROOM,160,WOODLANDS ST 13,10 TO 12,103,Model A,1990,71 years,350000
2018-05,WOODLANDS,4 ROOM,12B,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 02 months,355000
2018-05,WOODLANDS,4 ROOM,887A,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 09 months,410000
2018-05,WOODLANDS,4 ROOM,571A,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 06 months,425000
2018-06,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,10 TO 12,91,Model A,2000,81 years 06 months,320000
2018-06,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,100,Model A2,1997,78 years 05 months,328000
